Title: EUR_TO_PLN

,,EUR_TO_PLN_KEY,,,,,,,,,,,,USD_TO_PLN_KEY,,,,,,,,,
234,23-08,4.0808,4.2323,4.1785,4.2428,4.3126,4.2848,4.2782,4.3550,4.3986,4.5868,4.7788,,3.2511,3.1691,3.1655,3.6904,3.8033,3.6315,3.6948,3.9358,3.7128,3.9143,4.8139,
235,24-08,4.1022,4.2285,4.1785,4.2428,4.3039,4.2754,4.2788,4.3622,4.3986,4.5792,4.7668,,3.2799,3.1648,3.1655,3.6904,3.8196,3.6214,3.6924,3.9243,3.7128,3.9005,4.7985,
236,25-08,4.0780,4.2285,4.1785,4.2242,4.3123,4.2598,4.2710,4.3622,4.3919,4.5779,4.7578,,3.2546,3.1648,3.1655,3.6713,3.8196,3.6076,3.6715,3.9243,3.7175,3.9007,4.7721,
237,26-08,4.0780,4.2285,4.1828,4.2310,4.3244,4.2581,4.2710,4.3622,4.4074,4.5779,4.7485,,3.2546,3.1648,3.1707,3.7108,3.8303,3.5707,3.6715,3.9243,3.7386,3.8905,4.7452,
238,27-08,4.0780,4.2460,4.1967,4.2357,4.3314,4.2581,4.2710,4.3696,4.3993,4.5827,4.7450,,3.2546,3.1834,3.1849,3.7537,3.8777,3.5707,3.6715,3.9352,3.7263,3.8965,4.7517,
239,28-08,4.1012,4.2930,4.2145,4.2405,4.3314,4.2581,4.2723,4.3874,4.3921,4.5678,4.7450,,3.2684,3.2165,3.1981,3.7633,3.8777,3.5707,3.6484,3.9587,3.6862,3.8707,4.7517,
240,29-08,4.1555,4.2825,4.2171,4.2289,4.3314,4.2676,4.2838,4.3809,4.3971,4.5678,4.7450,,3.3125,3.2282,3.1977,3.7708,3.8777,3.5422,3.6739,3.9567,3.6827,3.8707,4.7517,
241,30-08,4.1968,4.2633,4.2082,4.2289,4.3436,4.2598,4.2882,4.3812,4.3971,4.5678,4.7323,,3.3457,3.2212,3.2043,3.7708,3.8893,3.5749,3.6676,3.9699,3.6827,3.8707,4.7163,
242,31-08,4.1765,4.2548,4.2082,4.2289,4.3533,4.2582,4.2913,4.3691,4.3971,4.5296,4.7283,,3.3118,3.2216,3.2043,3.7708,3.9106,3.6010,3.6832,3.9835,3.6827,3.8276,4.7283,
243,01-09,4.1933,4.2548,4.2082,4.2375,4.3645,4.2406,4.2952,4.3691,4.3925,4.5078,4.7128,,3.3365,3.2216,3.2043,3.7714,3.9158,3.5576,3.6999,3.9835,3.6644,3.8147,4.7109,
244,02-09,4.1933,4.2548,4.2141,4.2359,4.3914,4.2406,4.2952,4.3691,4.4186,4.5069,4.7063,,3.3365,3.2216,3.2132,3.7636,3.9233,3.5620,3.6999,3.9835,3.7253,3.8046,4.7096,
245,03-09,4.1933,4.2707,4.1905,4.2330,4.3541,4.2406,4.2952,4.3663,4.4269,4.5088,4.7360,,3.3365,3.2423,3.1864,3.7697,3.9029,3.5620,3.6999,3.9922,3.7475,3.7978,4.7742,
246,04-09,4.1973,4.2663,4.1854,4.2281,4.3541,4.2406,4.3046,4.3395,4.4514,4.5208,4.7360,,3.3368,3.2392,3.2158,3.7961,3.9029,3.5620,3.7231,3.9386,3.7590,3.8105,4.7742,
247,05-09,4.2009,4.2867,4.1932,4.2298,4.3541,4.2361,4.3249,4.3399,4.4504,4.5208,4.7360,,3.3399,3.2470,3.2385,3.7949,3.9029,3.5627,3.7342,3.9247,3.7639,3.8105,4.7742,
248,06-09,4.1594,4.2950,4.1770,4.2298,4.3388,4.2415,4.3183,4.3394,4.4504,4.5208,4.7068,,3.2912,3.2744,3.2262,3.7949,3.8882,3.5550,3.7118,3.9352,3.7639,3.8105,4.7409,
249,07-09,4.1224,4.2730,4.1770,4.2298,4.3186,4.2433,4.3081,4.3335,4.4504,4.5180,4.7290,,3.2445,3.2386,3.2262,3.7949,3.8432,3.5446,3.7091,3.9278,3.7639,3.8094,4.7840,
250,08-09,4.1129,4.2730,4.1770,4.2268,4.3103,4.2534,4.3169,4.3335,4.4483,4.5178,4.7155,,3.2192,3.2386,3.2262,3.7868,3.8158,3.5269,3.7308,3.9278,3.7745,3.8199,4.7113,
251,09-09,4.1129,4.2730,4.2030,4.2067,4.3345,4.2440,4.3169,4.3335,4.4498,4.5335,4.7210,,3.2192,3.2386,3.2576,3.7766,3.8467,3.5376,3.7308,3.9278,3.7797,3.8296,4.6980,
252,10-09,4.1129,4.2595,4.2032,4.2125,4.3494,4.2440,4.3169,4.3339,4.4525,4.5417,4.6965,,3.2192,3.2171,3.2510,3.7662,3.8744,3.5376,3.7308,3.9256,3.7577,3.8356,4.6248,
253,11-09,4.1082,4.2333,4.1986,4.2080,4.3494,4.2440,4.3094,4.3335,4.4467,4.5518,4.6965,,3.2128,3.1906,3.2477,3.7345,3.8744,3.5376,3.7233,3.9385,3.7512,3.8640,4.6248,
254,12-09,4.0927,4.2131,4.1977,4.2097,4.3494,4.2549,4.3099,4.3304,4.4504,4.5518,4.6965,,3.1736,3.1701,3.2462,3.7238,3.8744,3.5657,3.7202,3.9500,3.7474,3.8640,4.6248,
255,13-09,4.1059,4.2120,4.1980,4.2097,4.3478,4.2798,4.3098,4.3248,4.4504,4.5518,4.7050,,3.1804,3.1681,3.2515,3.7238,3.8657,3.5728,3.7090,3.8976,3.7474,3.8640,4.6241,
256,14-09,4.0602,4.1944,4.1980,4.2097,4.3420,4.2843,4.3049,4.3241,4.4504,4.5542,4.7163,,3.1006,3.1402,3.2515,3.7238,3.8706,3.6048,3.6829,3.9200,3.7474,3.8549,4.7210,
257,15-09,4.1034,4.1944,4.1980,4.2011,4.3254,4.2761,4.2955,4.3241,4.4461,4.5501,4.7273,,3.1357,3.1402,3.2515,3.7112,3.8434,3.5744,3.6805,3.9200,3.7387,3.8482,4.7311,
258,16-09,4.1034,4.1944,4.1956,4.1970,4.3167,4.2884,4.2955,4.3241,4.4466,4.5763,4.7143,,3.1357,3.1402,3.2401,3.7380,3.8453,3.5892,3.6805,3.9200,3.7464,3.8904,4.7361,
259,17-09,4.1034,4.2208,4.1876,4.2036,4.2925,4.2884,4.2955,4.3416,4.4579,4.5804,4.7058,,3.1357,3.1602,3.2322,3.7161,3.8446,3.5892,3.6805,3.9376,3.7788,3.8883,4.7105,
260,18-09,4.1139,4.2328,4.1930,4.2030,4.2925,4.2884,4.3008,4.3370,4.4602,4.5997,4.7058,,3.1514,3.1702,3.2575,3.6807,3.8446,3.5892,3.6768,3.9238,3.7693,3.9277,4.7105,
261,19-09,4.1353,4.1828,4.1877,4.1866,4.2925,4.2785,4.2951,4.3386,4.4837,4.5997,4.7058,,3.1805,3.0881,3.2584,3.7214,3.8446,3.5738,3.6814,3.9203,3.8039,3.9277,4.7105,
262,20-09,4.1645,4.2298,4.1816,4.1866,4.2975,4.2774,4.2925,4.3575,4.4837,4.5997,4.7208,,3.2148,3.1299,3.2554,3.7214,3.8425,3.5624,3.6473,3.9506,3.8039,3.9277,4.7274,
263,21-09,4.1297,4.2265,4.1816,4.1866,4.2915,4.2805,4.2946,4.3820,4.4837,4.6261,4.7505,,3.1796,3.1289,3.2554,3.7214,3.8489,3.5955,3.6522,3.9891,3.8039,3.9411,4.7956,
264,22-09,4.1540,4.2265,4.1816,4.1970,4.2852,4.2672,4.3009,4.3820,4.4934,4.6325,4.7592,,3.2162,3.1289,3.2554,3.7624,3.8131,3.5676,3.6532,3.9891,3.8274,3.9496,4.8151,
265,23-09,4.1540,4.2265,4.1754,4.2036,4.2869,4.2681,4.3009,4.3820,4.5001,4.6077,4.7543,,3.2162,3.1289,3.2388,3.7700,3.8228,3.5966,3.6532,3.9891,3.8489,3.9332,4.8742,
266,24-09,4.1540,4.2269,4.1695,4.2300,4.3045,4.2681,4.3009,4.3813,4.5293,4.6047,4.7608,,3.2162,3.1373,3.2508,3.7630,3.8221,3.5966,3.6532,3.9819,3.8895,3.9293,4.9355,
267,25-09,4.1380,4.2165,4.1771,4.2218,4.3045,4.2681,4.2930,4.3915,4.5557,4.5955,4.7608,,3.1998,3.1224,3.2860,3.7860,3.8221,3.5966,3.6452,3.9988,3.9159,3.9284,4.9355,
268,26-09,4.1511,4.2280,4.1805,4.2343,4.3045,4.2824,4.2826,4.3871,4.5502,4.5955,4.7608,,3.2317,3.1321,3.2835,3.7908,3.8221,3.6332,3.6488,4.0109,3.8991,3.9284,4.9355,
269,27-09,4.1436,4.2280,4.1827,4.2343,4.2887,4.3027,4.2779,4.3865,4.5502,4.5955,4.7640,,3.2186,3.1233,3.2932,3.7908,3.8224,3.6647,3.6541,4.0114,3.8991,3.9284,4.9399,
270,28-09,4.1038,4.2288,4.1827,4.2343,4.2893,4.3122,4.2774,4.3782,4.5502,4.6176,4.8043,,3.1739,3.1313,3.2932,3.7908,3.8212,3.6612,3.6951,4.0208,3.8991,3.9541,5.0228,
271,29-09,4.1057,4.2288,4.1827,4.2356,4.3065,4.3042,4.2796,4.3782,4.5435,4.6260,4.8570,,3.1884,3.1313,3.2932,3.7804,3.8379,3.6458,3.6874,4.0208,3.8827,3.9695,5.0041,
272,30-09,4.1057,4.2288,4.1776,4.2448,4.3192,4.3132,4.2796,4.3782,4.5462,4.6197,4.8483,,3.1884,3.1313,3.3200,3.7890,3.8699,3.6727,3.6874,4.0208,3.8830,3.9897,4.9736,
273,01-10,4.1057,4.2308,4.1815,4.2459,4.2933,4.3132,4.2796,4.3774,4.4935,4.5826,4.8320,,3.1884,3.1214,3.3179,3.8070,3.8210,3.6727,3.6874,4.0167,3.8236,3.9505,4.9488,
274,02-10,4.1031,4.2190,4.1761,4.2452,4.2933,4.3132,4.2907,4.3698,4.4944,4.5685,4.8320,,3.1733,3.1217,3.3062,3.8039,3.8210,3.6727,3.7171,3.9998,3.8315,3.9262,4.9488,
275,03-10,4.0909,4.2053,4.1789,4.2449,4.2933,4.3102,4.2956,4.3400,4.4980,4.5685,4.8320,,3.1703,3.0935,3.3124,3.7779,3.8210,3.6673,3.7198,3.9631,3.8222,3.9262,4.9488,
276,04-10,4.0866,4.2045,4.1844,4.2449,4.2936,4.2971,4.3071,4.3245,4.4980,4.5685,4.8193,,3.1554,3.0931,3.3302,3.7779,3.8470,3.6456,3.7447,3.9389,3.8222,3.9262,4.8724,
277,05-10,4.0735,4.1951,4.1844,4.2449,4.2941,4.3000,4.3045,4.3317,4.4980,4.5998,4.7910,,3.1330,3.0910,3.3302,3.7779,3.8303,3.6621,3.7411,3.9404,3.8222,3.9647,4.8321,
278,06-10,4.0780,4.1951,4.1844,4.2487,4.2928,4.3039,4.3081,4.3317,4.4872,4.5925,4.8505,,3.1471,3.0910,3.3302,3.7854,3.8380,3.6763,3.7534,3.9404,3.8043,3.9789,4.9194,
279,07-10,4.0780,4.1951,4.1840,4.2300,4.2813,4.3077,4.3081,4.3317,4.4862,4.5458,4.8595,,3.1471,3.0910,3.3188,3.7547,3.8432,3.6674,3.7534,3.9404,3.8116,3.9317,4.9602,
280,08-10,4.0780,4.1931,4.1919,4.2321,4.2821,4.3077,4.3081,4.3326,4.4843,4.6182,4.8655,,3.1471,3.0886,3.3151,3.7605,3.8370,3.6674,3.7534,3.9437,3.8116,3.9919,5.0175,
281,09-10,4.0777,4.1995,4.1758,4.2170,4.2821,4.3077,4.3155,4.3236,4.4702,4.5913,4.8655,,3.1481,3.1073,3.2718,3.7115,3.8370,3.6674,3.7739,3.9373,3.7899,3.9669,5.0175,
282,10-10,4.0825,4.1958,4.1835,4.2246,4.2821,4.2931,4.3096,4.3183,4.4810,4.5913,4.8655,,3.1674,3.1007,3.3103,3.7146,3.8370,3.6391,3.7475,3.9150,3.7978,3.9669,5.0175,
283,11-10,4.0910,4.1932,4.1916,4.2246,4.2712,4.2851,4.3167,4.3057,4.4810,4.5913,4.8690,,3.1669,3.0910,3.3059,3.7146,3.8552,3.6222,3.7293,3.8990,3.7978,3.9669,5.0077,
284,12-10,4.0978,4.1828,4.1916,4.2246,4.2974,4.2730,4.2936,4.2931,4.4810,4.5805,4.8495,,3.1594,3.0838,3.3059,3.7146,3.8996,3.6041,3.7097,3.8919,3.7978,3.9641,4.9964,
285,13-10,4.0868,4.1828,4.1916,4.2391,4.3020,4.2555,4.2942,4.2931,4.4851,4.5772,4.8303,,3.1507,3.0838,3.3059,3.7270,3.8974,3.6033,3.7080,3.8919,3.8051,3.9588,4.9597,
286,14-10,4.0868,4.1828,4.2032,4.2378,4.3020,4.2378,4.2942,4.2931,4.5073,4.5693,4.8328,,3.1507,3.0838,3.3237,3.7141,3.9102,3.5904,3.7080,3.8919,3.8360,3.9384,4.9736,
287,15-10,4.0868,4.1811,4.2081,4.2291,4.3281,4.2378,4.2942,4.2956,4.5518,4.5644,4.8143,,3.1507,3.0987,3.3224,3.6971,3.9368,3.5904,3.7080,3.9026,3.8911,3.9341,4.9433,
288,16-10,4.0920,4.1765,4.2286,4.2383,4.3281,4.2378,4.2890,4.2955,4.5558,4.5787,4.8143,,3.1366,3.0798,3.3168,3.7309,3.9368,3.5904,3.7016,3.8961,3.8802,3.9458,4.9433,
289,17-10,4.1029,4.1744,4.2318,4.2367,4.3281,4.2298,4.2940,4.2855,4.5723,4.5787,4.8143,,3.1272,3.0555,3.3002,3.7384,3.9368,3.5971,3.7242,3.8563,3.8798,3.9458,4.9433,
290,18-10,4.1027,4.1808,4.2227,4.2367,4.3184,4.2277,4.2989,4.2843,4.5723,4.5787,4.8040,,3.1275,3.0552,3.3060,3.7384,3.9283,3.5983,3.7365,3.8445,3.8798,3.9458,4.8846,
291,19-10,4.1070,4.1824,4.2227,4.2367,4.3180,4.2392,4.3017,4.2788,4.5723,4.5729,4.7878,,3.1507,3.0602,3.3060,3.7384,3.9330,3.5822,3.7504,3.8296,3.8798,3.9236,4.8965,
292,20-10,4.1058,4.1824,4.2227,4.2466,4.3282,4.2363,4.2905,4.2788,4.5809,4.5850,4.7728,,3.1431,3.0602,3.3060,3.7339,3.9419,3.5846,3.7328,3.8296,3.8788,3.9448,4.8647,
293,21-10,4.1058,4.1824,4.2184,4.2757,4.3251,4.2266,4.2905,4.2788,4.5740,4.6030,4.7885,,3.1431,3.0602,3.3054,3.7658,3.9731,3.6002,3.7328,3.8296,3.8593,3.9555,4.9214,
294,22-10,4.1058,4.1820,4.2246,4.2849,4.3166,4.2266,4.2905,4.2778,4.5783,4.5975,4.7908,,3.1431,3.0584,3.3283,3.7876,3.9635,3.6002,3.7328,3.8435,3.8730,3.9531,4.8633,
295,23-10,4.1342,4.1783,4.2290,4.2529,4.3166,4.2266,4.2960,4.2786,4.5823,4.6187,4.7908,,3.1789,3.0383,3.3381,3.8370,3.9635,3.6002,3.7428,3.8466,3.8650,3.9806,4.8633,
296,24-10,4.1357,4.1861,4.2235,4.2678,4.3166,4.2403,4.3053,4.2770,4.5799,4.6187,4.7908,,3.1956,3.0323,3.3364,3.8759,3.9635,3.6054,3.7802,3.8435,3.8750,3.9806,4.8633,
297,25-10,4.1400,4.1858,4.2236,4.2678,4.3042,4.2355,4.3094,4.2777,4.5799,4.6187,4.7770,,3.1863,3.0383,3.3312,3.8759,3.9590,3.5940,3.7749,3.8514,3.8750,3.9806,4.8443,
298,26-10,4.1503,4.1855,4.2236,4.2678,4.3245,4.2350,4.3177,4.2715,4.5799,4.6009,4.7548,,3.2153,3.0365,3.3312,3.8759,3.9584,3.6033,3.8058,3.8527,3.8750,3.9601,4.7439,
299,27-10,4.1489,4.1855,4.2236,4.2919,4.3292,4.2462,4.3182,4.2715,4.5842,4.6207,4.7585,,3.2167,3.0365,3.3312,3.8802,3.9619,3.6589,3.7942,3.8527,3.8744,3.9775,4.7410,
300,28-10,4.1489,4.1855,4.2318,4.2936,4.3307,4.2432,4.3182,4.2715,4.6202,4.6192,4.7275,,3.2167,3.0365,3.3196,3.8733,3.9651,3.6542,3.7942,3.8527,3.9398,3.9845,4.7508,
301,29-10,4.1489,4.1838,4.2252,4.2699,4.3278,4.2432,4.3182,4.2693,4.6225,4.6215,4.7085,,3.2167,3.0388,3.3173,3.9066,3.9538,3.6542,3.7942,3.8479,3.9495,3.9687,4.7493,
302,30-10,4.1305,4.1801,4.2168,4.2644,4.3278,4.2432,4.3307,4.2629,4.6222,4.6225,4.7085,,3.1866,3.0390,3.3472,3.8707,3.9538,3.6542,3.8082,3.8384,3.9513,3.9925,4.7493,
303,31-10,4.1390,4.1783,4.2177,4.2532,4.3278,4.2440,4.3392,4.2581,4.6018,4.6225,4.7085,,3.1856,3.0630,3.3677,3.8553,3.9538,3.6467,3.8339,3.8176,3.9494,3.9925,4.7493,
304,01-11,4.1270,4.1875,4.2188,4.2532,4.3085,4.2338,4.3269,4.2535,4.6018,4.6225,4.7053,,3.1807,3.1007,3.3769,3.8553,3.9079,3.6461,3.7979,3.8186,3.9494,3.9925,4.7304,
305,02-11,4.1088,4.1778,4.2188,4.2532,4.3255,4.2376,4.3202,4.2588,4.6018,4.6078,4.7035,,3.1975,3.0933,3.3769,3.8553,3.8986,3.6390,3.7840,3.8168,3.9494,3.9712,4.7472,
306,03-11,4.1226,4.1778,4.2188,4.2540,4.3186,4.2383,4.3126,4.2588,4.5680,4.5875,4.7090,,3.2266,3.0933,3.3769,3.8757,3.9033,3.6358,3.7930,3.8168,3.9036,3.9623,4.8283,
307,04-11,4.1226,4.1778,4.2248,4.2377,4.3188,4.2408,4.3126,4.2588,4.5368,4.6067,4.6825,,3.2266,3.0933,3.3761,3.8754,3.8933,3.6590,3.7930,3.8168,3.8707,3.9819,4.7432,
308,05-11,4.1226,4.1802,4.2336,4.2392,4.3301,4.2408,4.3126,4.2643,4.5134,4.6037,4.6865,,3.2266,3.0978,3.3923,3.8952,3.9144,3.6590,3.7930,3.8386,3.8072,3.9966,4.6898,
309,06-11,4.1210,4.1677,4.2214,4.2544,4.3301,4.2408,4.3088,4.2693,4.5263,4.5956,4.6865,,3.2195,3.0833,3.3725,3.9161,3.9144,3.6590,3.7704,3.8497,3.8132,3.9689,4.6898,
310,07-11,4.1131,4.1623,4.2284,4.2630,4.3301,4.2396,4.2940,4.2653,4.4670,4.5956,4.6865,,3.2270,3.1143,3.4119,3.9560,3.9144,3.6668,3.7381,3.8506,3.7592,3.9689,4.6898,
311,08-11,4.1645,4.1801,4.2147,4.2630,4.3283,4.2341,4.2915,4.2610,4.4670,4.5956,4.6918,,3.2699,3.1123,3.3755,3.9560,3.9213,3.6532,3.7566,3.8617,3.7592,3.9689,4.6937,
312,09-11,4.1714,4.2045,4.2147,4.2630,4.3388,4.2346,4.2880,4.2737,4.4670,4.5926,4.7010,,3.2861,3.1391,3.3755,3.9560,3.9365,3.6411,3.7793,3.8708,3.7592,3.9670,4.6827,
313,10-11,4.1706,4.2045,4.2147,4.2432,4.3588,4.2308,4.2968,4.2737,4.4990,4.6121,4.7060,,3.2749,3.1391,3.3755,3.9615,4.0007,3.6303,3.8143,3.8708,3.8101,3.9904,4.7277,
314,11-11,4.1706,4.2045,4.2235,4.2215,4.4081,4.2349,4.2968,4.2737,4.4873,4.6296,4.6765,,3.2749,3.1391,3.3995,3.9394,4.0426,3.6332,3.8143,3.8708,3.8138,4.0398,4.5368,
315,12-11,4.1706,4.2035,4.2192,4.2270,4.4060,4.2349,4.2968,4.2747,4.4886,4.6428,4.6898,,3.2749,3.1295,3.3843,3.9409,4.0883,3.6332,3.8143,3.8808,3.8068,4.0556,4.5448,
316,13-11,4.1785,4.2020,4.2282,4.2429,4.4060,4.2349,4.2992,4.2874,4.4888,4.6374,4.6898,,3.2912,3.1323,3.3945,3.9418,4.0883,3.6332,3.8178,3.8955,3.7992,4.0523,4.5448,
317,14-11,4.1775,4.1855,4.2295,4.2408,4.4060,4.2381,4.2911,4.2926,4.4692,4.6374,4.6898,,3.2826,3.1151,3.4010,3.9549,4.0883,3.6084,3.7988,3.9034,3.7779,4.0523,4.5448,
318,15-11,4.1600,4.1829,4.2238,4.2408,4.4245,4.2473,4.2933,4.2785,4.4692,4.6374,4.7073,,3.2612,3.1077,3.3801,3.9549,4.1101,3.5872,3.7977,3.8776,3.7779,4.0523,4.5245,
319,16-11,4.1615,4.1756,4.2238,4.2408,4.4433,4.2340,4.3154,4.2915,4.4692,4.6545,4.7065,,3.2652,3.0891,3.3801,3.9549,4.1518,3.5970,3.8035,3.8798,3.7779,4.0944,4.5203,
320,17-11,4.1458,4.1756,4.2238,4.2475,4.4448,4.2342,4.3293,4.2915,4.4964,4.6571,4.7153,,3.2486,3.0891,3.3801,3.9808,4.1474,3.5898,3.7887,3.8798,3.7842,4.1155,4.5695,
321,18-11,4.1458,4.1756,4.2141,4.2540,4.4429,4.2311,4.3293,4.2915,4.4694,4.6565,4.7033,,3.2486,3.0891,3.3675,3.9884,4.1800,3.5915,3.7887,3.8798,3.7659,4.1045,4.5372,
322,19-11,4.1458,4.1829,4.2184,4.2500,4.4307,4.2311,4.3293,4.2877,4.4714,4.6818,4.7075,,3.2486,3.0980,3.3653,3.9768,4.1677,3.5915,3.7887,3.8708,3.7791,4.1538,4.5945,
323,20-11,4.1278,4.1867,4.2140,4.2411,4.4307,4.2311,4.3177,4.2932,4.4639,4.6984,4.7075,,3.2226,3.0951,3.3607,3.9681,4.1677,3.5915,3.7805,3.8821,3.7629,4.1660,4.5945,
324,21-11,4.1249,4.1923,4.2047,4.2403,4.4307,4.2290,4.2995,4.2970,4.4735,4.6984,4.7075,,3.2213,3.1119,3.3849,3.9886,4.1677,3.6090,3.7685,3.8743,3.7589,4.1660,4.5945,
325,22-11,4.1092,4.1978,4.1943,4.2403,4.4205,4.2155,4.3004,4.2977,4.4735,4.6984,4.7125,,3.1872,3.1053,3.3798,3.9886,4.1636,3.5880,3.7713,3.8865,3.7589,4.1660,4.5868,
326,23-11,4.1192,4.1916,4.1943,4.2403,4.4154,4.2124,4.2949,4.2965,4.4735,4.7119,4.7033,,3.1910,3.1017,3.3798,3.9886,4.1647,3.5554,3.7834,3.9031,3.7589,4.1850,4.5553,
327,24-11,4.1032,4.1916,4.1943,4.2607,4.4239,4.2109,4.2920,4.2965,4.4666,4.6802,4.6958,,3.1651,3.1017,3.3798,4.0003,4.1941,3.5454,3.7772,3.9031,3.7645,4.1765,4.5096,
328,25-11,4.1032,4.1916,4.1868,4.2603,4.4190,4.2087,4.2920,4.2965,4.4679,4.6661,4.6875,,3.1651,3.1017,3.3699,4.0245,4.1720,3.5213,3.7772,3.9031,3.7577,4.1576,4.5181,
329,26-11,4.1032,4.1987,4.1801,4.2724,4.4194,4.2087,4.2920,4.3015,4.4749,4.7117,4.6938,,3.1651,3.0994,3.3508,4.0260,4.1740,3.5213,3.7772,3.9034,3.7604,4.1730,4.4861,
330,27-11,4.0905,4.2036,4.1798,4.2631,4.4194,4.2087,4.2902,4.3109,4.4907,4.6962,4.6938,,3.1560,3.0918,3.3492,4.0294,4.1740,3.5213,3.7873,3.9158,3.7667,4.1648,4.4861,
331,28-11,4.1076,4.1942,4.1839,4.2721,4.4194,4.2069,4.2953,4.3212,4.4710,4.6962,4.6938,,3.1864,3.0858,3.3517,4.0383,4.1740,3.5388,3.8065,3.9266,3.7321,4.1648,4.4861,
332,29-11,4.0968,4.2060,4.1782,4.2721,4.4299,4.2006,4.2916,4.3185,4.4710,4.6962,4.6730,,3.1528,3.0901,3.3509,4.0383,4.1886,3.5517,3.7689,3.9323,3.7321,4.1648,4.5080,
333,30-11,4.1052,4.1928,4.1782,4.2721,4.4483,4.1955,4.2900,4.3001,4.4710,4.6639,4.6635,,3.1613,3.0975,3.3509,4.0383,4.1827,3.5408,3.7767,3.9010,3.7321,4.1045,4.4945,
334,01-12,4.1116,4.1928,4.1782,4.2679,4.4676,4.2129,4.2809,4.3001,4.4788,4.6283,4.6998,,3.1490,3.0975,3.3509,4.0263,4.2040,3.5447,3.7777,3.9010,3.7423,4.0908,4.4957,
335,02-12,4.1116,4.1928,4.1637,4.2728,4.4892,4.2026,4.2809,4.3001,4.4783,4.5953,4.6840,,3.1490,3.0975,3.3513,4.0264,4.2184,3.5420,3.7777,3.9010,3.7115,4.0527,4.4449,
336,03-12,4.1116,4.2032,4.1598,4.2859,4.5005,4.2026,4.2809,4.2845,4.4733,4.5923,4.6950,,3.1490,3.0956,3.3734,4.0164,4.2053,3.5420,3.7777,3.8700,3.6814,4.0672,4.4347,
337,04-12,4.1291,4.1983,4.1614,4.3131,4.5005,4.2026,4.2823,4.2792,4.4769,4.5924,4.6950,,3.1539,3.0888,3.3802,3.9562,4.2053,3.5420,3.7534,3.8617,3.6820,4.0688,4.4347,
338,05-12,4.1198,4.1894,4.1628,4.3133,4.5005,4.2020,4.2826,4.2753,4.4670,4.5924,4.6950,,3.1533,3.0818,3.3674,3.9905,4.2053,3.5469,3.7719,3.8537,3.6832,4.0688,4.4347,
339,06-12,4.1340,4.1938,4.1611,4.3133,4.4780,4.2142,4.2881,4.2772,4.4670,4.5924,4.6975,,3.1625,3.0699,3.3946,3.9905,4.1718,3.5662,3.7777,3.8554,3.6832,4.0688,4.4670,
340,07-12,4.1312,4.1867,4.1611,4.3133,4.4280,4.2129,4.2895,4.2837,4.4670,4.5942,4.7003,,3.2012,3.0511,3.3946,3.9905,4.1267,3.5745,3.7723,3.8679,3.6832,4.0816,4.4641,
341,08-12,4.1235,4.1867,4.1611,4.3357,4.4540,4.2020,4.2921,4.2837,4.4663,4.5962,4.6853,,3.1891,3.0511,3.3946,3.9869,4.1386,3.5786,3.7568,3.8679,3.6869,4.0678,4.4541,
342,09-12,4.1235,4.1867,4.1602,4.3404,4.4454,4.2033,4.2921,4.2837,4.4246,4.6045,4.6869,,3.1891,3.0511,3.3634,3.9671,4.2101,3.5633,3.7568,3.8679,3.6540,4.0708,4.4388,
343,10-12,4.1235,4.1825,4.1619,4.3389,4.4530,4.2033,4.2921,4.2903,4.4268,4.6123,4.6923,,3.1891,3.0418,3.3585,3.9650,4.2025,3.5633,3.7568,3.8732,3.6540,4.0915,4.4426,
344,11-12,4.0921,4.1831,4.1798,4.3456,4.4530,4.2033,4.2983,4.2869,4.4358,4.6221,4.6923,,3.1495,3.0385,3.3632,3.9686,4.2025,3.5633,3.7774,3.8708,3.6578,4.0983,4.4426,
345,12-12,4.0969,4.1823,4.1735,4.3658,4.4530,4.2044,4.2986,4.2836,4.4373,4.6221,4.6923,,3.1418,3.0362,3.3522,3.9751,4.2025,3.5733,3.7886,3.8463,3.6485,4.0983,4.4426,
346,13-12,4.0933,4.1796,4.1782,4.3658,4.4442,4.2146,4.2925,4.2726,4.4373,4.6221,4.6938,,3.1302,3.0448,3.3625,3.9751,4.1887,3.5912,3.7750,3.8237,3.6485,4.0983,4.4512,
347,14-12,4.0861,4.1758,4.1782,4.3658,4.4402,4.2220,4.2974,4.2657,4.4373,4.6300,4.6810,,3.1237,3.0312,3.3625,3.9751,4.1716,3.5644,3.8081,3.8271,3.6485,4.0941,4.3957,
348,15-12,4.0890,4.1758,4.1782,4.3537,4.4450,4.2167,4.2835,4.2657,4.4426,4.6272,4.6890,,3.1071,3.0312,3.3625,3.9615,4.2662,3.5717,3.7770,3.8271,3.6595,4.1087,4.4148,
349,16-12,4.0890,4.1758,4.2061,4.3186,4.4200,4.2070,4.2835,4.2657,4.4354,4.6278,4.6925,,3.1071,3.0312,3.3549,3.9501,4.2341,3.5668,3.7770,3.8271,3.6389,4.0824,4.4190,
350,17-12,4.0890,4.1790,4.2258,4.2959,4.4110,4.2070,4.2835,4.2595,4.4423,4.6336,4.6853,,3.1071,3.0395,3.3948,3.9626,4.2324,3.5668,3.7770,3.8161,3.6276,4.0897,4.4209,
351,18-12,4.0928,4.1783,4.2422,4.2806,4.4110,4.2070,4.2848,4.2706,4.4779,4.6337,4.6853,,3.1058,3.0390,3.4532,3.9504,4.2324,3.5668,3.7662,3.8422,3.6527,4.1104,4.4209,
